userID	displayName	sum(weight)
50477	Mouhsine Elachbi	1
57973	DevarakondaV	1
59392	Scott Warren	1
67743	user3486308	1
88883	Ian_Lane	1
89653	bwrr	1
93896	eii0000	1
13034	Danny	1
17119	dance mint	1
17187	spkakkar	1
26085	Loser	1
30121	Marcin	1
31409	Vi Ngo Van	1
32873	Frank Herfert	1
51651	Andrew Naguib	1
52796	cinnamonAsh	1
53287	user9905924	1
58414	Matheus Henrique Dal Molin Rib	1
63434	Manasa Tallam	1
68519	Skander Hamdi	1
70767	julie	1
87072	Neongelb	1
105333	ha9u63ar	1
106604	machine_apprentice	1
8498	Anil Narassiguin	1
12462	Anna RG	1
12556	hexagon	1
14656	Anks	1
31688	pixelation	1
34049	ChristoferNal	1
52037	Rahib	1
52618	Soyol	1
52877	shell	1
64046	A.White	1
66572	AnshulKapoor	1
67843	SD_Data_Scientist	1
70325	Mr. NLP	1
70530	electroscience	1
80580	Vijayaraghavan Purush	1
98811	thoms	1
104323	anon	1
17771	bigdataumd	1
25824	Pedro_Rodgers	1
44748	Nadheesh	1
51578	Mike	1
51778	Gabriele	1
53100	susane	1
58923	mshlis	1
62951	Mark Loyman	1
65807	Aastha Dua	1
70121	OultimoCoder	1
71737	Cody Greco	1
73101	angel	1
79186	Aeryan	1
79287	Patrieszka	1
84952	user84952	1
88881	DataGuy23	1
17531	Thyag	1
18619	ozgur	1
21272	Bryan Liu	1
30360	Prasanth Regupathy	1
54815	user54815	1
58112	Arjun Bhasin	1
66210	Rahul charan	1
71650	Z3r0	1
86073	Arn	1
88226	trzy	1
92532	mitra mirshafiee	1
97116	Jared Jacobsen	1
8200	Philip Graham	1
21955	nos	1
39663	Dirk Nachbar	1
42634	Dan Erez	1
43898	kabla002	1
44064	Jing	1
57025	Thanh Nguyen	1
57046	Fatty	1
64610	Konstantin Obukhov	1
66821	Harshit jain	1
70402	Karim Ibrahim Yehia	1
85973	Kyouko	1
88213	Luisda	1
89030	Mononofu	1
102751	user102751	1
14852	Stefano	1
17318	small dwarf	1
30144	keren42	1
38291	ypnos	1
41626	csg	1
42000	Will.S89	1
42781	Eduardo Wada	1
52594	garbage00	1
65038	Mehdi Souregi	1
65139	Sarah Messer	1
66353	Emanuele Giona	1
69060	user1479198	1
85763	eGathergood	1
95990	birdmw	1
99280	LeeAnn Capistran	1
100539	Tim D	1
100853	user100853	1
1306	user3798928	1
8218	user8218	1
8751	servais daligou	1
16104	Karl	1
25352	FooBar	1
32145	Shankar	1
37706	Sip	1
38234	Fernando Contreras	1
45889	user45889	1
83378	Rob	1
89139	NeverneverNever	1
100244	Ken S	1
106273	bisamov	1
106983	Nuha	1
13498	Michael Green	1
14757	Thomas Shera	1
23567	sergiOrtiz	1
38734	crabcanon	1
41834	Megatron	1
51652	Salsa_virginia	1
66665	deshawn	1
68987	Simon Chemnitz-Thomsen	1
71000	kim Yumi	1
78397	bls	1
83711	zhaohui	1
95253	Isara De Silva	1
105679	I Sui	1
105781	Amar Banerjee	1
18481	wordsforthewise	1
18679	nnnovice	1
29362	user45420	1
31027	Safwan	1
43060	Katherine	1
46277	Wicked	1
50602	Nico Ghira	1
67494	sk jainmiah	1
70227	user8238644	1
70611	iair linker	1
86650	Ian	1
88193	langio	1
93918	Kevin Gimpel	1
96100	Peiffap	1
99535	Kellen.Brown	1
100649	Japesh Methuku	1
105956	Tim_19983	1
8610	user3407267	1
25772	HenrySky	1
28980	DmitryV	1
42029	Anas EL KORCHI	1
52326	Briancheung	1
52910	Mitiku	1
54464	jukofyork	1
71759	Leo Brueggeman	1
82321	mayanja abu	1
85082	Shanthan K	1
85650	chausies	1
88469	Raghav	1
90011	Ghal	1
90044	hema latha	1
92186	dani	1
92521	space_voyager	1
103563	FlyingPickle	1
103666	user2696358	1
8830	jackStinger	1
23278	Chen Kinnrot	1
29542	Sai	1
32131	Surya Gururajan	1
40378	aghd	1
41092	ahala	1
41844	Sean	1
50956	MuhsinFatih	1
54846	cappy0704	1
63287	Francisco J. Díez	1
69169	Philip Raeisghasem	1
76244	sdaylor	1
96362	Vaidehi	1
15631	foboi1122	1
21636	Khader Shameer	1
37698	Dinesh Kumar	1
42359	OptimusPrime	1
49941	Jack	1
51198	vkji	1
54270	user54270	1
64865	Dwijay Bane	1
73413	mohammad RaoofNia	1
85091	I. Riley	1
103524	Gary McGill	1
5255	Aleksandro M Granda	1
9105	GBOT	1
18840	Paul	1
33072	Jesse Maher	1
40965	kiri_23	1
44006	Ahmed Besbes	1
45060	Derek Fulton	1
51685	R.yan	1
61042	Fedor Alexandrovich	1
61688	I am Nik	1
63364	user63364	1
65584	user4396936	1
66126	Jim	1
77812	Guest_10215	1
94321	zzzbob	1
102863	Nick Müller	1
4688	Ram	1
10894	Dr.Fykos	1
31208	SJeon	1
33281	bobby	1
47599	momo	1
57975	Manimaran Subramanian	1
67120	Евгений Смирнов	1
70105	ldmtwo	1
76617	Denisa Ionascu	1
80129	Aishwarya A R	1
85632	heroadu2019	1
86325	user702846	1
89673	Francesco Landolfi	1
13067	yogino	1
13529	user2726995	1
17937	PeyM87	1
19051	greenflash	1
27065	Katherine Deng	1
29841	JulioSergio	1
42046	user42046	1
45887	Rose	1
51440	naser piltan	1
53721	Georgio Sayegh	1
56940	skiman	1
65834	Balasubrahmanyam Ira	1
69148	user4779	1
73861	Ping	1
84667	Adam Ierymenko	1
90762	epistemophiliac	1
95954	phoenix	1
14495	ti119	1
21018	dcc310	1
24576	greyelf	1
57996	Duke Glacia	1
58653	Prasan Karunarathna	1
66484	user66484	1
75552	Mr. Sigma.	1
76957	Boggavarapu Ram Saran Sai Srin	1
99690	Saqeeb	1
2433	Ankit	1
8009	brianray	1
9312	ASJRM	1
16756	cdhit	1
18235	Eric Conner	1
19214	ran	1
23845	visualguyoeirj	1
23905	sonaam1234	1
45570	Maz	1
49733	Rodrigo Estrella	1
57291	Henrik Berg	1
75580	Mahsa	1
82272	Sarvagya Gupta	1
87297	Nawaf Khan	1
88249	Greaves	1
99240	A.R.SEIF	1
103907	Brian Guan	1
104742	Ashwini Dhekane	1
107909	user1292919	1
168	Mr Lister	1
9519	Paul Gowder	1
24333	Mike Honey	1
28350	San Yeung	1
33175	prakhar mishra	1
46756	Zachary Drake	1
50300	Akhil Katpally	1
54568	Mr. Scientist	1
63336	Anish Tiwari	1
64574	Heather Walker	1
66593	Shubham	1
75853	ZacharyC	1
77310	AntonYellow	1
80328	Jos	1
88902	Andrey Popov	1
94254	Springberg	1
97011	Gayal Kuruppu	1
101334	user12840093	1
1242	cjauvin	1
2481	ankita	1
14735	matthew henry	1
14826	Alex	1
16353	reBourne	1
16664	user16664	1
18313	Shakti	1
60226	Adam Ryczkowski	1
69895	J. Doe	1
73290	Yoyong	1
74548	Prova12	1
76653	SRG	1
82495	Amit JS	1
91965	rakbar	1
97626	pecey	1
98786	Adrian Buzea	1
105747	Joseph Doob	1
10138	Guo Hong Lim	1
10627	Elle Fie	1
12356	Ved Gupta	1
23208	Murtuza_07	1
24404	Vinayak Agrawal	1
28482	Prakash Vanapalli	1
32398	Thorra	1
44965	MasterScrat	1
51096	nestor556	1
61417	code_worker	1
63372	Tollpatsch	1
67336	Duck	1
75825	Tsukimoto Mitsumasa	1
86905	Learner	1
90670	weirdaxe	1
106947	Curtis	1
13855	aamir23	1
17330	Rodrigo Araújo	1
19263	soylatte1234	1
33448	"\"4M01\""	1
50445	Vineet Agarwal	1
63631	GuillaumeLabs	1
70117	user2148754	1
71390	Brian Wendel	1
82633	Mark K	1
98088	Juan Camilo Fernandez	1
31072	Farshid Rayhan	1
33466	Jasmine	1
40454	Ravi M	1
59203	RE60K	1
60222	Timo von Oertzen	1
66031	Old Man Programmer	1
68887	D Missick	1
73579	Polina	1
99909	Deep_learner	1
100295	Meet Dave	1
106706	Nicolas	1
106725	YAS	1
2736	al0	1
10456	user10456	1
22075	Maxwell Johansen	1
25687	lkavenagh	1
35496	Fansi Kong	1
47145	Divyang Vashi	1
59652	mirik	1
61180	Arun Ponnusamy	1
70927	which_command	1
79021	o-0	1
86144	Mirkes	1
295	Jakubee	1
1021	user77571	1
16176	pre	1
20780	Lothar	1
25236	Louis Maddox	1
26869	Rad	1
31006	user152503	1
31270	haroba	1
39553	Kyo	1
43495	Mark Yang	1
51002	mmnormyle	1
59044	EMKAY	1
60267	JCode	1
89871	Nitish Sahay	1
92125	Ricardo	1
94675	vizie	1
96449	amro_ghoneim	1
101404	Nick Grealy	1
432	Brent Blazek	1
10899	deeep	1
24439	gregn	1
35698	Achyuta nanda sahoo	1
40051	kRazzy R	1
57072	Cody Maughan	1
59318	Briis300	1
61007	Rohan	1
61964	Animesh Kumar Paul	1
82088	VincFort	1
94191	Maximus	1
95993	guest22112	1
104920	Kenil	1
14145	karupakalas	1
14533	Anonan	1
17246	ProfMeowsworth	1
21750	Augusto G	1
29701	Shimon Golan	1
40921	Johan	1
60851	user2594	1
63054	Alon	1
63144	GYY52380	1
68594	shashack	1
70909	master	1
70984	cybernard	1
75507	Matthew Gertner	1
90325	Peter T	1
95521	Py-ser	1
101260	Iroquois_Pliskin	1
104670	Andropogon	1
107543	mulcyber	1
108047	Maryam Panahi	1
2666	Seth	1
3613	jimjim	1
24423	user007	1
43238	Chenxiong Yi	1
47202	user73749	1
47254	kensuke1984	1
52243	East Chun	1
57055	tjborromeo	1
68306	Twoot	1
71326	nymano	1
76263	khyati	1
76699	VomDorfe	1
87496	Nizam	1
108330	Vance	1
7739	masotann	1
9091	Dave Liu	1
21858	Carsten	1
33856	Uzlo	1
37747	sandboxj	1
40166	bkrause404	1
53383	Jack	1
57158	Shahrzad Amoozegar	1
57636	Disasterkid	1
65051	goatboy3million	1
70076	Ajinkya Jawale	1
75169	Chandra Shekar.V	1
77742	tre95	1
85272	sofissecondhuman	1
86182	Mattia Surricchio	1
104535	Harshad	1
4692	Dan	1
26858	eskoba	1
30690	ronilk	1
42688	ryan123	1
52370	user2615011	1
57015	KeyPi	1
58851	user1406177	1
69611	Gene Xu	1
74865	Clever	1
76579	Nilton Junior	1
78038	srini	1
85144	Ajay Thakur	1
12632	zero323	1
13216	user42541	1
14434	shda	1
37289	Alanna	1
43954	Roshni Amber	1
45336	RISHABH RAI	1
60033	Maverick924	1
61400	dxdydz	1
64137	edge-case	1
75983	Connor Abraham	1
87364	kkz	1
96	ePezhman	1
3473	SAEED	1
10265	Nate Cook3	1
13485	amustafa	1
21294	ForeverConfused	1
28694	Alex	1
41033	Alon Gelber	1
42128	jcborges	1
49787	Jatt	1
58033	user58033	1
59073	nazz	1
64985	MSKL	1
65919	Aayush Shrivastav	1
73636	Milan	1
74754	CFD	1
89665	Deep Learner	1
92166	王耀东	1
93884	Jacob Niederer	1
95927	Joshua Wilkinson	1
103527	Alex Cui	1
107529	GGS	1
16416	flow	1
18040	machinery	1
25635	Jeremiah	1
27954	user27954	1
29812	Elvin Ugonna	1
37537	TMS	1
46326	raikumardipak	1
49583	ehrencrona	1
50274	Nicholas Roth	1
55110	goodcow	1
57095	sara	1
65409	stan0	1
69307	MBoaretto	1
80034	user80034	1
91467	peterhunter	1
91713	Dibs	1
2458	johnhidley	1
10751	oopcode	1
10846	gcd	1
12290	tguzella	1
12954	adamcatto	1
18246	Ben	1
24887	username123	1
25779	Romy	1
29822	Jan	1
30599	nishantbhardwaj2002	1
40210	Alexandre Meyer	1
50746	jma	1
54167	LazyCat	1
78186	Ishaan	1
87525	Althis	1
89363	Ayano	1
99102	kaylani2	1
104227	Flinck Clissan	1
105614	Saul Santos	1
5	Doorknob	1
30637	Shreyak	1
39578	Mina Naghshnejad	1
41284	santosh aditham	1
46395	deekay42	1
51033	Igor Buinyi	1
51416	Thomas Paniagua	1
63618	Franc Weser	1
73092	Jianing Lu	1
80887	Kapil Kumar	1
82797	Caleb	1
84883	VRK	1
88424	Shahab Kazemi	1
92139	JA-pythonista	1
95153	Sida Jiang	1
103707	Ajay Ganti	1
10074	user2682877	1
12613	vikasreddy	1
39811	David Makovoz	1
40357	errantlinguist	1
45827	Javide	1
57361	rachit	1
57608	user57608	1
63293	Rajat Bhatt	1
76877	Pedro Alves	1
77799	Avi Jain	1
79104	Ingen 77	1
80467	Daniel Kim	1
83515	starsini	1
87233	MIGUEL ALFONSO FIGUEROA ANGULO	1
99480	Brendan Spaar	1
3150	Michael Hausenblas	1
12861	Samuel Smith	1
30308	Gaz83	1
30856	user122358	1
42335	Mostafa	1
43875	Abhishek Soni	1
49569	Karl Uibo	1
51811	GAURAV SRIVASTAVA	1
52748	John	1
56852	constanze	1
58312	Rahulrr2602	1
61686	nikki	1
75440	Lucas Ariel Enrich	1
79462	VRaina	1
84888	Kate	1
85131	hEShaN	1
94087	Vikas Bhadoria	1
96132	SequenceToSequence	1
96176	NewtoR	1
96724	rolling thunder	1
98939	cugurm	1
99635	Sarath	1
104148	jonas	1
105885	matt3526	1
107506	Rik Kraan	1
108138	Joe	1
5227	ccanduc	1
10147	Mast	1
10524	Tim Felty	1
14931	Charmgoggles	1
20933	jorgemf	1
58251	user3119875	1
74781	Brian Yen	1
75681	Mehdi bmp	1
83537	ec2604	1
84402	echo Lee	1
105538	Sridhar Iyer	1
560	bstockton	1
14535	user3155053	1
15786	Palla	1
20844	Xaqron	1
24235	Aditya Kumar Gupta	1
26288	george_w_kush	1
34090	ron9027	1
37086	jeweinb	1
38735	anhvh	1
39117	Incömplete	1
44190	Kemal Can Kara	1
50664	MrYelameli	1
57311	Gissipi_453	1
57526	davmor	1
70001	Abhishek Singh	1
74728	mrzo	1
77111	Danny David Leybzon	1
18721	dqian96	1
25183	utengr	1
28228	Tchotchke	1
30286	Ishaan Arora	1
49483	Kiran	1
68591	Manoj Nannapaneni	1
68706	user10283726	1
75260	raghav gaur	1
82789	Yashodhan Pawar	1
91864	Amar Kumar	1
104523	Cheeseburger	1
28941	Kira	1
29257	argyle	1
32627	Eric C. Bohn	1
41335	jupiar	1
52429	Radheyshyam Sain	1
53864	Riktesh Srivastava	1
54383	"\"2119\""	1
67917	pf_man	1
68121	Curious	1
69028	Beatrice	1
100548	JChang	1
100892	AI_new2	1
64	Dan C	1
9995	Michael Protz	1
23470	Cherry Wu	1
32374	Mohamed Ahmad	1
32550	user32550	1
39620	zirkushalli	1
42009	Rupesh Mishra	1
46068	Malay Hazarika	1
46519	Gokul Alex	1
47141	Jeroen Claes	1
47813	Haowen	1
49227	Bill Ancalagon the black	1
52894	user491626	1
58388	Octoparse	1
61044	Ananda	1
68237	AutomaKen	1
85166	Mamed	1
86765	Jojo	1
103167	Shan Jiang	1
886	user1132959	1
18058	new_analyst	1
21352	uk2016	1
25623	Jakoer	1
42422	manish adwani	1
43162	user43162	1
44312	Jax	1
49826	Lendfating	1
50403	user1058210	1
52590	garbage00	1
57103	Denver Dang	1
69789	rmaguiar	1
74583	arslanbenzer	1
83520	TimLanger	1
89887	suman dey	1
90438	alnguyen3	1
94711	nikhil swami	1
107548	Paolo Baudissone	1
108259	Khaled.	1
43431	Juan Ramos	1
44998	Rohit	1
49104	Jepsilon	1
52742	doyz	1
53937	Supamee	1
58995	Arman Sharma	1
59382	user3449290	1
60082	MrGumble	1
67503	Umbrage	1
76071	msloryg	1
80453	Alex T	1
84364	Gouri	1
88952	Jona	1
91408	Krijn	1
97103	Jacques Nel	1
98882	rkabuk	1
98950	Luke	1
99258	Michael Malyuk	1
17509	DrMcCleod	1
28669	gman9732	1
38400	Dave Julian	1
52728	Sal9K	1
60620	Rachit Tayal	1
61447	Haris Iqbal	1
63171	Steztric	1
63655	Rookie_123	1
76511	Yuq Wang	1
78050	Plamena Koleva	1
80712	Sharan Rajani	1
100429	jl303	1
8244	Karthi	1
26955	nnrales	1
32116	Ayesha Munira Chowdhury	1
37395	melih.tt	1
37770	tangerine7199	1
58805	user3712353	1
68235	Fahad Ali Sarwar	1
69653	parsa	1
70717	ruddy illanes	1
75323	Elham	1
80860	Mykola Zotko	1
262	Graeme Stuart	1
17939	user3435407	1
21790	Delli22	1
30166	dataoverfit	1
40167	TrungDQ	1
40545	pvp	1
67860	Milan	1
82445	filups21	1
83629	Kishore Konakanti	1
85639	Hao Jun Leong	1
94107	Joshwin Rajan	1
99077	roman	1
17768	Grigori Fursin	1
25406	justus	1
29025	Kristin H	1
38446	Yuri	1
42457	user4155621	1
45602	Finn Maunsell	1
47869	Simon Nicholls	1
52623	Adam Hendry	1
63644	Employee	1
77982	anagha s	1
88583	ken wang	1
91189	user3439050	1
95244	strateeg32	1
4662	puncrazy	1
8016	Sarmad	1
11082	mcKain	1
26213	DonQuixote	1
33926	Sanket Kedia	1
44539	user1424739	1
44678	Zeroth	1
49496	Rawia Hemdan	1
73762	Imran	1
77169	Parth Sindhu	1
78966	abdou_dev	1
107099	user1543574	1
1240	user3037237	1
4847	iboboboru	1
8840	nlper	1
13341	Brennon Bortz	1
17006	Glen Takahashi	1
29805	Ehsan	1
31089	Karthik Sekaran	1
31590	LookIntoEast	1
33637	Satrajit Maitra	1
38385	Iman	1
40557	glouis	1
49411	matwilso	1
50163	Sharonio	1
51546	user9716225	1
52269	J Trana	1
52379	Victor	1
66921	A.Ana	1
74245	Lenka	1
75431	magu_	1
78035	user78035	1
98839	dean	1
10100	Srikant Jayaraman	1
25781	LMGagne	1
58129	user148980	1
64572	Schaschi	1
79039	Will Armstrong	1
94735	Akash Singh	1
105756	Superman	1
6523	Sagar Patel	1
13175	Daniel	1
21573	Derek	1
25589	Maik	1
31135	iprof0214	1
31819	neves	1
56215	Diptiranjan Dash	1
68454	jaslip	1
73820	Bryan Tan	1
79570	room13	1
83618	ff1eML	1
83836	Nibir Baruah	1
101137	carlo_sguera	1
10291	akashrajkn	1
17908	Changwang Zhang	1
37544	user37544	1
42363	Barrett Duna	1
47011	Kay Lamerigts	1
52122	Barkz	1
60213	PRATIVA DAS	1
73654	I_Don't_Code	1
74369	F_M	1
90466	dg1996	1
90944	Anon Alexander	1
96102	iamacj	1
99689	Steve	1
99769	Denis	1
24919	palazzo train	1
25366	Melvin Roy	1
25698	Akshay Deshpande	1
39815	Vincent Mayers	1
45423	Sourav Roy	1
59697	MoAdel	1
62189	ifly6	1
65819	Maximilian Stöckel	1
68467	Natalie Chaves	1
89085	Shayekh Bin Islam	1
91095	SvanSomeren	1
91845	formicaman	1
96372	jfp	1
107649	oumaima mejri	1
29314	Malek Djelassi	1
30381	Mary	1
40615	Bathini Pranay kumar	1
51311	Nikhil Ashodariya	1
70875	Oman	1
71949	Juan C	1
95397	Alex Diaz	1
98410	Khaled	1
103466	Soroush Faridan	1
104365	user104365	1
108091	Erhannis	1
4907	jaywp	1
10813	user123	1
12884	rfoley	1
37164	user37164	1
38019	JimReno	1
43214	James Bowery	1
51026	james james	1
65410	tim	1
71781	Mehdi Abbassi	1
72024	Miguel Angel	1
77450	Samuel Tap	1
78586	Piya	1
83800	Archit Garg	1
86297	dumbbox	1
86825	user86825	1
95759	Habib-Allah	1
96767	Rakan Alfaqih	1
17752	Joël	1
29302	Drewdavid	1
41132	user3859018	1
56345	ixeption	1
56524	Jibin Mathew	1
56544	Dustin Spicuzza	1
57348	Sabrina Tesla	1
60067	user501390	1
73996	hey0	1
78867	Curious	1
97522	akram	1
17	Dr. Snoopy	1
14240	lezebulon	1
24246	Jarvis	1
53057	traveller	1
58207	nemo	1
61468	ericg	1
61523	Andre Patterson	1
62800	xi45	1
73379	austx	1
82927	asspsss	1
88379	Ahmed Ashour	1
92386	user3159445	1
97412	Aera	1
101300	satinder singh	1
103624	Ivan Petrovic Markovic	1
107206	J. Doe	1
8951	Beginner	1
9373	dwenaus	1
10300	Osiris	1
38231	Jim	1
46493	zamine	1
50074	E.Wan	1
50143	chandra sutrisno	1
51090	Jimmy Collins	1
57481	Srividya krishnan	1
69577	Enissay	1
71207	user71207	1
75473	user120112	1
77958	Loading...	1
87447	Michael Hardy	1
88505	na2016	1
90374	RudyGem	1
96318	Lightning Blade	1
107816	AJT	1
10163	sarker306	1
13320	Brian Doherty	1
14582	A.B	1
17293	Stefan Hager	1
23238	Oscar	1
28337	Santanu_Pattanayak	1
35650	W.P. McNeill	1
41977	user3126802	1
45545	Santhosh	1
47533	Chenying Gao	1
61436	Silver Duck	1
67633	Giuseppe Romeo	1
75436	thatguyoverthere	1
77708	Zephyr	1
78558	Yanfa Adi Putra	1
86341	dalide	1
93892	Badri	1
96516	user2630711	1
103941	surendhar selvam	1
27519	Starbucks	1
43613	user572575	1
50583	Yuriy Nazarov	1
50638	Jason	1
54564	lafi raed	1
69457	user69457	1
69628	Srijeet	1
75930	zefciu	1
95924	vincenzocoia	1
52619	Beharrlich	1
60941	stats_171990	1
74955	Austin	1
76614	Rinky	1
85183	Daniel Wiczew	1
91796	Steve	1
16126	L. Blanc	1
16465	Jetzler	1
17485	scorpdaddy	1
17933	RgrNormand	1
19177	Lilykos	1
53932	Sigeth Brauer	1
59538	Guilherme Silveira	1
64247	Anup Doddamane	1
73641	techlord10	1
82915	abhishekb0210	1
84872	heisenberg7584	1
89592	akhil penta	1
94484	Parth Aggarwal	1
99679	sergiu reznicencu	1
106744	Coli	1
8281	Ergo	1
15215	Bernardo Aflalo	1
16310	Jill Clover	1
17487	Arsenal Fanatic	1
20647	Phil	1
27310	John Tarr	1
33980	Matt S	1
39206	Josh M.	1
39258	Anush Prem	1
44658	jimijazz	1
52387	Rabindra Gaan	1
53682	user53682	1
58164	Matvey Ryabov	1
61690	John	1
61821	Naresh Mungpara	1
62308	Jay Patel	1
62835	Joshua M. Moore	1
68674	M. Allspach	1
70792	Wolfy	1
83725	Luke	1
93585	NotAbelianGroup	1
94320	yashdk	1
94775	Tas	1
100345	Brian Barry	1
100700	stv	1
106910	user3812405	1
1384	Alx49	1
10983	psql	1
17178	PascalVKooten	1
23511	Bruno KM	1
27944	hpwsue	1
33844	Somum	1
41388	Leonardo Alves	1
49852	Sam  - Founder of AceAINow.com	1
54390	Ashok Kumar Jayaraman	1
58922	Nikko	1
62359	Mukund	1
75645	taurus	1
88178	bvl	1
88365	Kerighan	1
108350	Luponius	1
838	covfefe	1
870	ArunDhaJ	1
21162	Andy Markman	1
25321	SilverSlash	1
28966	user3235483	1
35392	AMetcalf	1
59715	RICARDO JOSEH LIMA	1
60118	Rekha Phadke	1
75868	Sca	1
78756	ANIKET SAXENA	1
87785	Brandon Montano	1
91265	Van Hell Singh	1
91269	user5507	1
94968	Ben Gutteridge	1
104883	corazza	1
105813	b.j	1
14573	Kunal	1
30025	jshea	1
33884	termachine	1
40178	K.O.T.	1
42081	PyRulez	1
43061	dopexxx	1
54706	Priya Narayanan	1
60036	Shan	1
60607	Athar Noraiz	1
63424	coolcoder	1
63649	Marcelo	1
68011	Mapp	1
71286	zeellos	1
78008	Anil Bora Yayak	1
101581	Chandraraj Singh	1
800	Kevin	1
13563	ov32m1nd	1
25383	John Chabot	1
30435	Ajay H	1
30825	Emiswelt	1
34106	Vinay	1
43918	ImranAli	1
45616	Adurthi Ashwin Swarup	1
51399	ds_col	1
53675	N.Woodruff	1
54837	Rajan	1
66636	Juan Carlos Jchr	1
71065	Jupiter	1
71314	StephenB	1
76560	deep_learner	1
77896	Arif Ahmad	1
95977	lonely_penguin	1
3513	Yerk	1
6685	Rajesh	1
8641	Winston	1
12378	gaurus	1
20582	deano	1
27202	l..	1
28379	Yuchao Jiang	1
30017	q.Then	1
43833	Bing	1
46898	Indika K	1
62959	Bradley Juma	1
63454	Parikshit	1
63487	dog fish	1
70535	Ynjxsjmh	1
82603	chikitin	1
94944	math geek	1
98673	Jaffar Naqshbandi	1
713	smrati katiyar	1
810	topepo	1
7961	alexw	1
12663	JohnnyM	1
16170	user48956	1
27002	sevelf	1
28931	Biranjan	1
38118	James Hollis	1
42473	Varun	1
44004	XRaycat	1
45756	MerklT	1
46082	WillisJohnson	1
46691	user46691	1
76807	mayuc	1
80942	user80942	1
89608	João Brito	1
102799	user102799	1
15711	Aleš Erjavec	1
21799	yura	1
39661	Maha Kamal	1
40751	user330612	1
46242	Jogging Song	1
64895	Furkan Toprak	1
73024	rainbow	1
77056	Freddy-FazBear	1
97054	Davide s	1
107435	Chris Keefe	1
108397	Francesco Cariaggi	1
2574	denpost	1
3443	CyberPlayerOne	1
10464	Munichong	1
20310	Shrey Shivam	1
29627	Roman Orac	1
40467	salamander	1
43779	johncasey	1
45237	Hamilton	1
45494	saeed masoomi	1
46736	formi23	1
49242	Michael Du	1
51017	Arthur Douillard	1
83866	Geoff Beamish	1
88094	Andreea-Codrina Moldovan	1
90224	MadDataScientist	1
90451	seb	1
91383	omdurg	1
14734	robert	1
17727	Zebra Propulsion Lab	1
23909	Kevin Meier	1
35425	Derek	1
45845	bbarroso	1
46190	JavaUser	1
50627	DR.C0de	1
55147	MrD	1
58951	Bara'a Kulaib	1
63544	Tomas Piaggio	1
65193	hendrik	1
82363	Natalia Bogatykh	1
89384	Yuan Shi	1
92217	Artimizia Dias	1
17308	lexa	1
27767	Tommaso Guerrini	1
53857	Mukul Agrawal	1
54554	Jeremie	1
56760	Martin Brisiak	1
59737	Beginner	1
73932	Gonzalo Garcia	1
78838	ytte	1
88153	Suvardhan Jonnalagadda	1
89368	Jagan	1
94192	MurtazaM	1
94771	Tofara Moyo	1
9253	Jaap	1
17381	user17381	1
24320	Serkan Eryilmaz	1
26193	Vespa	1
27649	Vinicius Mesel	1
27929	bobmart32	1
33510	Jon	1
35461	eyeballpaul	1
39237	moomima	1
50025	Ollie	1
57066	ArdentLearner	1
58996	رافع حسان	1
76177	vanetoj	1
76880	Thomas Kyle	1
77631	Dwight K	1
86097	Sindu_	1
94982	user94982	1
104136	karu	1
13083	Luzhi Deng	1
21951	PhilC	1
28285	Remmert	1
38815	Sumit Asthana	1
42171	technazi	1
62779	Jed	1
63693	Bipul	1
75728	daniel blanco	1
97584	Val	1
99172	Piyush Makhija	1
100933	kevin811	1
106702	latida	1
9033	Ciochi	1
15422	pythonic metaphor	1
16683	asPlankBridge	1
32979	KevTu	1
44135	spitzbuaamy	1
46231	Will P.	1
50447	Chunky Monkey	1
53946	Zaynab	1
59018	vince zeng	1
75089	Andy	1
75688	Dhiren Mehta	1
80841	Rudra Mohan	1
84717	Jake Munson	1
95728	Jeremaya456853	1
100038	code_enthu	1
107815	srp	1
40693	DontDivideByZero	1
49230	Mihir Ochani	1
49779	asdadas	1
53731	AlexT	1
56782	Klappa	1
61071	Mano	1
69609	Ahlam AIS	1
87415	LuckChauhan	1
88307	Alex S.	1
90839	Nicolai	1
90907	Kirby	1
100841	Joe Bakhos	1
14900	ALit	1
21381	Amir Ladhar	1
25798	mattfitzgerald	1
29208	Lamda	1
40540	Math J	1
41674	jeffalltogether	1
42599	chaohuang	1
49520	NIKESH SINGH	1
52111	Jimmy	1
54859	Alla	1
64244	GKroch	1
64834	Hood LGV	1
66475	Rebecca	1
84037	user84037	1
86911	AnandS	1
100537	Vishnu	1
106094	Animesh	1
12258	ZoltanE	1
18513	Leland McInnes	1
26415	SaiNageswar S	1
42694	user3483880	1
44319	user44319	1
45261	WLC	1
45892	Bastien	1
52776	user1614738	1
56960	Dookoto_Sea	1
58646	Jonathan Foldager	1
60085	Mike Tauber	1
61535	Saeed	1
67757	helloworld	1
8792	tiagotvv	1
18111	Sullysaurus	1
43578	Richmond Newman	1
44372	ra1f	1
49031	user49031	1
49622	agcala	1
50900	Safa	1
70145	user70145	1
74581	EricAtHaufe	1
89946	pojofaf564	1
103610	glorian	1
4821	Sean Clark Hess	1
16936	Adam	1
25353	Sagar B Hathwar	1
25640	Jivan	1
27714	constiii	1
34281	user1403546	1
51672	delinco	1
70702	amiando	1
75407	krijan	1
85993	Sergio Cavero	1
87058	PauZen	1
87483	M. Solomonik	1
89168	oliverbj	1
90633	David Buchaca	1
